column1,survey,event_id,eqlatitude,eqlongitude,lla,utm,x,y,edsu_idx
12,201407,30,54.6954433333,-165.750675,"LLA(lat=54.6954433333°, lon=-165.750675°, alt=0.0)","UTM(451617.84213373734, 6.061160177031644e6, 0.0)",451.6178421337373,6061.160177031644,1853
13,201407,31,55.3978983333,-166.323546667,"LLA(lat=55.3978983333°, lon=-166.323546667°, alt=0.0)","UTM(416177.2137683484, 6.139867573727403e6, 0.0)",416.1772137683484,6139.8675737274025,1937
14,201407,32,56.04401,-166.360175,"LLA(lat=56.04401°, lon=-166.360175°, alt=0.0)","UTM(415268.27279027674, 6.211812095252552e6, 0.0)",415.26827279027674,6211.812095252552,2748
15,201407,33,57.4698733333,-166.437776667,"LLA(lat=57.4698733333°, lon=-166.437776667°, alt=0.0)","UTM(413765.6617791406, 6.370604300677055e6, 0.0)",413.7656617791406,6370.604300677054,5343
16,201407,34,57.4716933333,-166.437948333,"LLA(lat=57.4716933333°, lon=-166.437948333°, alt=0.0)","UTM(413759.6540561944, 6.370807100860165e6, 0.0)",413.7596540561944,6370.8071008601655,2902
17,201407,35,56.7512516667,-167.013326667,"LLA(lat=56.7512516667°, lon=-167.013326667°, alt=0.0)","UTM(376889.92793867376, 6.291506178477447e6, 0.0)",376.88992793867374,6291.506178477446,4674
18,201407,36,55.7023766667,-166.957255,"LLA(lat=55.7023766667°, lon=-166.957255°, alt=0.0)","UTM(377002.5696410984, 6.174691539725357e6, 0.0)",377.0025696410984,6174.691539725357,524
19,201407,37,55.138225,-167.493663333,"LLA(lat=55.138225°, lon=-167.493663333°, alt=0.0)","UTM(341050.23470982263, 6.113012069062336e6, 0.0)",341.05023470982263,6113.012069062336,1070
20,201407,38,55.5540083333,-167.538951667,"LLA(lat=55.5540083333°, lon=-167.538951667°, alt=0.0)","UTM(339851.3134345104, 6.159370693838243e6, 0.0)",339.85131343451036,6159.370693838244,1251
21,201407,39,56.6320516667,-167.634633333,"LLA(lat=56.6320516667°, lon=-167.634633333°, alt=0.0)","UTM(338397.9093476292, 6.279532725936479e6, 0.0)",338.3979093476292,6279.5327259364785,3387
22,201407,8,56.3333916667,-162.181261667,"LLA(lat=56.3333916667°, lon=-162.181261667°, alt=0.0)","UTM(674255.1024659077, 6.246754782344378e6, 0.0)",674.2551024659077,6246.754782344377,923
23,201407,9,56.15712,-162.173318333,"LLA(lat=56.15712°, lon=-162.173318333°, alt=0.0)","UTM(675551.037760531, 6.227164715971383e6, 0.0)",675.5510377605309,6227.164715971383,467
24,201407,10,55.8802816667,-162.48113,"LLA(lat=55.8802816667°, lon=-162.48113°, alt=0.0)","UTM(657562.8973401277, 6.1956234109955905e6, 0.0)",657.5628973401277,6195.62341099559,664
25,201407,11,55.865365,-162.781718333,"LLA(lat=55.865365°, lon=-162.781718333°, alt=0.0)","UTM(638817.1286831433, 6.193319984480575e6, 0.0)",638.8171286831433,6193.319984480575,1288
26,201407,12,56.9139666667,-163.344935,"LLA(lat=56.9139666667°, lon=-163.344935°, alt=0.0)","UTM(600767.9235742299, 6.309028709851763e6, 0.0)",600.7679235742299,6309.028709851763,2853
27,201407,13,57.0149716667,-163.34052,"LLA(lat=57.0149716667°, lon=-163.34052°, alt=0.0)","UTM(600763.6695462768, 6.320276655213673e6, 0.0)",600.7636695462768,6320.276655213673,1507
28,201407,14,56.810605,-163.347355,"LLA(lat=56.810605°, lon=-163.347355°, alt=0.0)","UTM(600898.5205233814, 6.297521586581495e6, 0.0)",600.8985205233814,6297.521586581494,1401
29,201407,15,56.706055,-163.350571667,"LLA(lat=56.706055°, lon=-163.350571667°, alt=0.0)","UTM(600982.3878436426, 6.285881207479023e6, 0.0)",600.9823878436426,6285.881207479023,292
30,201407,16,56.009045,-163.368121667,"LLA(lat=56.009045°, lon=-163.368121667°, alt=0.0)","UTM(601747.7634115228, 6.208287784565255e6, 0.0)",601.7477634115229,6208.287784565255,1304
31,201407,17,55.5847966667,-163.959758333,"LLA(lat=55.5847966667°, lon=-163.959758333°, alt=0.0)","UTM(565570.1256957055, 6.1603612182452595e6, 0.0)",565.5701256957055,6160.36121824526,1252
32,201407,18,56.04796,-163.950785,"LLA(lat=56.04796°, lon=-163.950785°, alt=0.0)","UTM(565354.8150464672, 6.211913822414316e6, 0.0)",565.3548150464673,6211.913822414316,213
33,201407,19,56.19105,-163.985681667,"LLA(lat=56.19105°, lon=-163.985681667°, alt=0.0)","UTM(562947.1383003544, 6.2278062475258615e6, 0.0)",562.9471383003544,6227.806247525861,230
34,201407,20,56.9995616667,-163.939071667,"LLA(lat=56.9995616667°, lon=-163.939071667°, alt=0.0)","UTM(564448.4050248662, 6.317837570528939e6, 0.0)",564.4484050248662,6317.837570528939,368
35,201407,21,54.3863533333,-165.112713333,"LLA(lat=54.3863533333°, lon=-165.112713333°, alt=0.0)","UTM(492680.27584676805, 6.026514761002806e6, 0.0)",492.68027584676804,6026.514761002806,1105
36,201407,22,54.998505,-165.114901667,"LLA(lat=54.998505°, lon=-165.114901667°, alt=0.0)","UTM(492649.6374727953, 6.094631096165137e6, 0.0)",492.64963747279535,6094.631096165137,2543
37,201407,23,55.8145983333,-165.14418,"LLA(lat=55.8145983333°, lon=-165.14418°, alt=0.0)","UTM(490964.8115518189, 6.185454600409584e6, 0.0)",490.9648115518189,6185.454600409584,2445
38,201407,24,57.218875,-165.90733,"LLA(lat=57.218875°, lon=-165.90733°, alt=0.0)","UTM(445206.5644224504, 6.342115262968002e6, 0.0)",445.20656442245036,6342.115262968002,4713
39,201407,25,56.3307266667,-165.783793333,"LLA(lat=56.3307266667°, lon=-165.783793333°, alt=0.0)","UTM(451535.3783861311, 6.243165453849653e6, 0.0)",451.5353783861311,6243.165453849653,1343
40,201407,57,58.1415516667,-170.950251667,"LLA(lat=58.1415516667°, lon=-170.950251667°, alt=0.0)","UTM(149953.803126337, 6.459929621651031e6, 0.0)",149.953803126337,6459.929621651031,3582
41,201407,58,57.7176066667,-170.87955,"LLA(lat=57.7176066667°, lon=-170.87955°, alt=0.0)","UTM(149997.29252509685, 6.412474468964978e6, 0.0)",149.99729252509687,6412.474468964978,6320
42,201407,59,57.0596066667,-170.768413333,"LLA(lat=57.0596066667°, lon=-170.768413333°, alt=0.0)","UTM(150383.59037602477, 6.338811000365688e6, 0.0)",150.38359037602478,6338.811000365688,3452
43,201407,60,56.91575,-170.746173333,"LLA(lat=56.91575°, lon=-170.746173333°, alt=0.0)","UTM(150381.19961736456, 6.322716548799798e6, 0.0)",150.38119961736456,6322.716548799798,3434
44,201407,61,56.1981466667,-170.6162,"LLA(lat=56.1981466667°, lon=-170.6162°, alt=0.0)","UTM(151737.14838409593, 6.242334996625931e6, 0.0)",151.73714838409592,6242.334996625931,716
45,201407,62,56.547355,-171.289933333,"LLA(lat=56.547355°, lon=-171.289933333°, alt=0.0)","UTM(113578.55259697209, 6.28472708004953e6, 0.0)",113.57855259697209,6284.72708004953,2094
46,201407,63,57.25016,-171.409873333,"LLA(lat=57.25016°, lon=-171.409873333°, alt=0.0)","UTM(113565.79237283953, 6.363443110300059e6, 0.0)",113.56579237283952,6363.44311030006,6373
47,201407,70,59.613225,-172.500273333,"LLA(lat=59.613225°, lon=-172.500273333°, alt=0.0)","UTM(77370.95079388667, 6.632252021125478e6, 0.0)",77.37095079388668,6632.252021125478,5024
48,201407,71,58.1805233333,-172.211595,"LLA(lat=58.1805233333°, lon=-172.211595°, alt=0.0)","UTM(76374.83340043225, 6.471508770595182e6, 0.0)",76.37483340043225,6471.508770595182,4058
49,201407,72,58.0717166667,-172.19051,"LLA(lat=58.0717166667°, lon=-172.19051°, alt=0.0)","UTM(76317.16790984024, 6.459304572682567e6, 0.0)",76.31716790984024,6459.304572682567,4045
50,201407,73,57.8936316667,-172.156915,"LLA(lat=57.8936316667°, lon=-172.156915°, alt=0.0)","UTM(76188.46333933837, 6.439335099530061e6, 0.0)",76.18846333933837,6439.335099530061,3560
51,201407,74,57.5162066667,-172.029505,"LLA(lat=57.5162066667°, lon=-172.029505°, alt=0.0)","UTM(79351.10589597496, 6.3966602868107725e6, 0.0)",79.35110589597497,6396.660286810772,6337
52,201407,75,57.14466,-172.0122,"LLA(lat=57.14466°, lon=-172.0122°, alt=0.0)","UTM(76115.28938798339, 6.355322060366377e6, 0.0)",76.11528938798338,6355.322060366378,3040
53,201407,76,56.753235,-171.941951667,"LLA(lat=56.753235°, lon=-171.941951667°, alt=0.0)","UTM(75919.75200219953, 6.31144563047045e6, 0.0)",75.91975200219953,6311.44563047045,3422
54,201407,77,56.5532933333,-171.908826667,"LLA(lat=56.5532933333°, lon=-171.908826667°, alt=0.0)","UTM(75693.20073956385, 6.289049622112509e6, 0.0)",75.69320073956385,6289.049622112509,1392
55,201407,78,56.5493116667,-172.522133333,"LLA(lat=56.5493116667°, lon=-172.522133333°, alt=0.0)","UTM(38060.56750179856, 6.292578308500786e6, 0.0)",38.060567501798566,6292.578308500786,3104
56,201407,79,57.0159583333,-172.607363333,"LLA(lat=57.0159583333°, lon=-172.607363333°, alt=0.0)","UTM(38621.97858749522, 6.3449153429918755e6, 0.0)",38.62197858749522,6344.915342991875,4552
57,201407,80,57.52408,-172.713603333,"LLA(lat=57.52408°, lon=-172.713603333°, alt=0.0)","UTM(38615.18063166767, 6.401989916404301e6, 0.0)",38.61518063166767,6401.989916404301,5530
58,201407,81,57.8058416667,-172.776391667,"LLA(lat=57.8058416667°, lon=-172.776391667°, alt=0.0)","UTM(38474.448851992085, 6.433662754248002e6, 0.0)",38.474448851992086,6433.662754248002,5274
59,201407,82,58.046575,-172.822896667,"LLA(lat=58.046575°, lon=-172.822896667°, alt=0.0)","UTM(38829.307406142994, 6.460673233447973e6, 0.0)",38.829307406142995,6460.673233447973,6268
60,201407,83,58.3757283333,-172.8942,"LLA(lat=58.3757283333°, lon=-172.8942°, alt=0.0)","UTM(38938.46034768538, 6.4976549079415435e6, 0.0)",38.93846034768538,6497.654907941544,5635
61,201407,84,58.8378933333,-172.996933333,"LLA(lat=58.8378933333°, lon=-172.996933333°, alt=0.0)","UTM(39099.29357920919, 6.5495939482747745e6, 0.0)",39.09929357920919,6549.593948274774,7273
62,201407,85,59.5448983333,-173.137393333,"LLA(lat=59.5448983333°, lon=-173.137393333°, alt=0.0)","UTM(40651.06206524483, 6.628919924436793e6, 0.0)",40.65106206524483,6628.919924436793,7836
63,201407,86,59.61466,-173.109248333,"LLA(lat=59.61466°, lon=-173.109248333°, alt=0.0)","UTM(43184.454932820285, 6.636455567160091e6, 0.0)",43.18445493282029,6636.455567160091,5053
64,201407,87,60.7333816667,-174.078895,"LLA(lat=60.7333816667°, lon=-174.078895°, alt=0.0)","UTM(5937.214104650018, 6.76734407320817e6, 0.0)",5.937214104650018,6767.34407320817,8755
65,201407,88,60.2607866667,-173.941975,"LLA(lat=60.2607866667°, lon=-173.941975°, alt=0.0)","UTM(6193.436143089726, 6.714015048236774e6, 0.0)",6.193436143089726,6714.015048236774,6668
66,201407,89,59.839835,-173.869458333,"LLA(lat=59.839835°, lon=-173.869458333°, alt=0.0)","UTM(3881.098063517944, 6.6668759223458255e6, 0.0)",3.881098063517944,6666.8759223458255,7444
67,201407,90,59.2313433333,-173.707635,"LLA(lat=59.2313433333°, lon=-173.707635°, alt=0.0)","UTM(4002.6786508556106, 6.598292896436909e6, 0.0)",4.002678650855611,6598.292896436909,7802
68,201407,91,58.9248383333,-173.65031,"LLA(lat=58.9248383333°, lon=-173.65031°, alt=0.0)","UTM(2825.7684518444003, 6.563921578295292e6, 0.0)",2.8257684518444,6563.921578295292,4951
69,201407,40,57.4723216667,-167.711755,"LLA(lat=57.4723216667°, lon=-167.711755°, alt=0.0)","UTM(337384.8275877123, 6.373210063700095e6, 0.0)",337.3848275877123,6373.210063700095,3021
70,201407,41,57.754595,-167.739081667,"LLA(lat=57.754595°, lon=-167.739081667°, alt=0.0)","UTM(337015.6121208713, 6.404684945025497e6, 0.0)",337.0156121208713,6404.684945025497,5533
71,201407,42,57.6171316667,-168.353051667,"LLA(lat=57.6171316667°, lon=-168.353051667°, alt=0.0)","UTM(299741.50548540946, 6.3910362477777675e6, 0.0)",299.74150548540945,6391.036247777767,6343
72,201407,43,56.1167283333,-168.193288333,"LLA(lat=56.1167283333°, lon=-168.193288333°, alt=0.0)","UTM(301481.15412527963, 6.223665774513914e6, 0.0)",301.48115412527966,6223.665774513915,1609
73,201407,44,55.8135766667,-168.759798333,"LLA(lat=55.8135766667°, lon=-168.759798333°, alt=0.0)","UTM(264444.4124544425, 6.191728517026364e6, 0.0)",264.44441245444256,6191.728517026364,190
74,201407,45,56.2770766667,-168.819213333,"LLA(lat=56.2770766667°, lon=-168.819213333°, alt=0.0)","UTM(263578.1553152378, 6.243475889147452e6, 0.0)",263.57815531523784,6243.475889147452,3347
75,201407,46,56.5498516667,-168.818611667,"LLA(lat=56.5498516667°, lon=-168.818611667°, alt=0.0)","UTM(265302.0980872471, 6.273808795176119e6, 0.0)",265.3020980872471,6273.808795176119,3124
76,201407,47,57.0644866667,-168.897276667,"LLA(lat=57.0644866667°, lon=-168.897276667°, alt=0.0)","UTM(263732.88578425266, 6.331312506011468e6, 0.0)",263.7328857842527,6331.312506011468,5386
77,201407,48,57.7619766667,-169.611253333,"LLA(lat=57.7619766667°, lon=-169.611253333°, alt=0.0)","UTM(225753.90761994442, 6.411553292739951e6, 0.0)",225.7539076199444,6411.553292739951,6321
78,201407,49,57.7613966667,-169.619521667,"LLA(lat=57.7613966667°, lon=-169.619521667°, alt=0.0)","UTM(225258.21654311847, 6.411522359216558e6, 0.0)",225.25821654311846,6411.522359216558,6321
79,201407,50,57.759605,-169.6088,"LLA(lat=57.759605°, lon=-169.6088°, alt=0.0)","UTM(225881.70114558964, 6.411279684423e6, 0.0)",225.88170114558963,6411.279684423,3701
80,201407,51,57.266875,-169.538693333,"LLA(lat=57.266875°, lon=-169.538693333°, alt=0.0)","UTM(226379.61686912656, 6.356217851215657e6, 0.0)",226.37961686912655,6356.217851215657,4540
81,201407,52,56.4106233333,-169.445006667,"LLA(lat=56.4106233333°, lon=-169.445006667°, alt=0.0)","UTM(225827.9613173367, 6.260648888848927e6, 0.0)",225.8279613173367,6260.648888848927,1568
82,201407,53,56.34353,-170.036535,"LLA(lat=56.34353°, lon=-170.036535°, alt=0.0)","UTM(188829.18391580408, 6.255710557360008e6, 0.0)",188.8291839158041,6255.710557360008,2063
83,201407,54,56.6374183333,-170.075185,"LLA(lat=56.6374183333°, lon=-170.075185°, alt=0.0)","UTM(188862.27788516978, 6.288547548569826e6, 0.0)",188.8622778851698,6288.547548569826,2098
84,201407,55,57.65814,-170.228,"LLA(lat=57.65814°, lon=-170.228°, alt=0.0)","UTM(188222.87456639612, 6.4026816119800005e6, 0.0)",188.22287456639611,6402.6816119800005,2937
85,201407,56,59.0969533333,-171.111538333,"LLA(lat=59.0969533333°, lon=-171.111538333°, alt=0.0)","UTM(150179.95967182593, 6.566879607849131e6, 0.0)",150.17995967182594,6566.879607849131,4318
86,201407,64,57.3722916667,-171.432011667,"LLA(lat=57.3722916667°, lon=-171.432011667°, alt=0.0)","UTM(113520.0249447053, 6.377129123370156e6, 0.0)",113.52002494470531,6377.129123370156,5336
87,201407,65,57.352705,-171.442025,"LLA(lat=57.352705°, lon=-171.442025°, alt=0.0)","UTM(112712.65373869578, 6.375011566055652e6, 0.0)",112.71265373869578,6375.011566055652,3019
88,201407,66,57.6194516667,-171.47826,"LLA(lat=57.6194516667°, lon=-171.47826°, alt=0.0)","UTM(113373.87168370147, 6.404833600573953e6, 0.0)",113.37387168370147,6404.833600573953,3986
89,201407,67,58.09,-171.564231667,"LLA(lat=58.09°, lon=-171.564231667°, alt=0.0)","UTM(113342.09421717306, 6.457564395344513e6, 0.0)",113.34209421717306,6457.564395344512,5247
90,201407,68,58.20881,-171.585938333,"LLA(lat=58.20881°, lon=-171.585938333°, alt=0.0)","UTM(113359.4413537276, 6.470878119994759e6, 0.0)",113.3594413537276,6470.878119994759,4421
91,201407,69,58.6472283333,-171.63931,"LLA(lat=58.6472283333°, lon=-171.63931°, alt=0.0)","UTM(115058.54465031205, 6.519851135770347e6, 0.0)",115.05854465031204,6519.851135770347,6204
92,201407,99,58.815345,-174.282056667,"LLA(lat=58.815345°, lon=-174.282056667°, alt=0.0)","UTM(-35033.388208778924, 6.556692168721299e6, 0.0)",-35.03338820877892,6556.692168721299,6497
93,201407,100,59.6029333333,-174.491051667,"LLA(lat=59.6029333333°, lon=-174.491051667°, alt=0.0)","UTM(-34516.641838965355, 6.645510614196056e6, 0.0)",-34.516641838965356,6645.510614196056,6595
94,201407,101,60.6535616667,-174.773275,"LLA(lat=60.6535616667°, lon=-174.773275°, alt=0.0)","UTM(-32988.17318727507, 6.763967396363236e6, 0.0)",-32.988173187275066,6763.967396363236,7549
95,201407,102,60.6390033333,-174.764125,"LLA(lat=60.6390033333°, lon=-174.764125°, alt=0.0)","UTM(-32733.083318467485, 6.762283763626205e6, 0.0)",-32.733083318467486,6762.283763626205,7042
96,201407,103,61.6792866667,-175.069185,"LLA(lat=61.6792866667°, lon=-175.069185°, alt=0.0)","UTM(-31414.805248391116, 6.879713706686294e6, 0.0)",-31.414805248391115,6879.713706686293,8107
97,201407,104,60.9848683333,-175.559918333,"LLA(lat=60.9848683333°, lon=-175.559918333°, alt=0.0)","UTM(-69688.91118441592, 6.807203402058123e6, 0.0)",-69.68891118441591,6807.203402058122,8605
98,201407,105,60.9830133333,-175.558071667,"LLA(lat=60.9830133333°, lon=-175.558071667°, alt=0.0)","UTM(-69623.2657678494, 6.806982523099438e6, 0.0)",-69.6232657678494,6806.982523099438,8281
99,201407,106,60.4646383333,-175.40365,"LLA(lat=60.4646383333°, lon=-175.40365°, alt=0.0)","UTM(-70507.76275216404, 6.748408736419113e6, 0.0)",-70.50776275216404,6748.408736419114,8734
100,201407,107,60.0406366667,-175.28035,"LLA(lat=60.0406366667°, lon=-175.28035°, alt=0.0)","UTM(-71159.3506781474, 6.700509927789203e6, 0.0)",-71.1593506781474,6700.509927789203,7109
101,201407,108,59.6291266667,-175.163361667,"LLA(lat=59.6291266667°, lon=-175.163361667°, alt=0.0)","UTM(-71741.65758356347, 6.654033541685248e6, 0.0)",-71.74165758356347,6654.033541685248,4224
102,201407,109,59.0737483333,-175.006621667,"LLA(lat=59.0737483333°, lon=-175.006621667°, alt=0.0)","UTM(-72287.60869736772, 6.59130109482549e6, 0.0)",-72.28760869736772,6591.3010948254905,4292
103,201407,110,58.852775,-175.5968,"LLA(lat=58.852775°, lon=-175.5968°, alt=0.0)","UTM(-109772.81205210462, 6.572130588365858e6, 0.0)",-109.77281205210463,6572.130588365859,7249
104,201407,111,59.4114416667,-175.760096667,"LLA(lat=59.4114416667°, lon=-175.760096667°, alt=0.0)","UTM(-109055.69368175103, 6.635320359921842e6, 0.0)",-109.05569368175102,6635.320359921842,4244
105,201407,112,59.4705416667,-175.819156667,"LLA(lat=59.4705416667°, lon=-175.819156667°, alt=0.0)","UTM(-111305.58749453234, 6.642389344432041e6, 0.0)",-111.30558749453235,6642.389344432041,7172
106,201407,127,60.2131816667,-176.667276667,"LLA(lat=60.2131816667°, lon=-176.667276667°, alt=0.0)","UTM(-144298.03119729878, 6.732381698855377e6, 0.0)",-144.2980311972988,6732.381698855377,8687
107,201407,128,60.5286583333,-176.780466667,"LLA(lat=60.5286583333°, lon=-176.780466667°, alt=0.0)","UTM(-144203.4709442912, 6.768249432837862e6, 0.0)",-144.2034709442912,6768.249432837862,5929
108,201407,129,61.1393316667,-176.994676667,"LLA(lat=61.1393316667°, lon=-176.994676667°, alt=0.0)","UTM(-143356.3297865122, 6.837602701925318e6, 0.0)",-143.3563297865122,6837.602701925318,8834
109,201407,130,61.5791733333,-177.15999,"LLA(lat=61.5791733333°, lon=-177.15999°, alt=0.0)","UTM(-143000.02568777231, 6.887639279539262e6, 0.0)",-143.0000256877723,6887.639279539262,8887
110,201407,131,60.871945,-178.279143333,"LLA(lat=60.871945°, lon=-178.279143333°, alt=0.0)","UTM(-217667.3477870694, 6.821654403217211e6, 0.0)",-217.6673477870694,6821.654403217211,8817
111,201407,132,60.40273,-178.087998333,"LLA(lat=60.40273°, lon=-178.087998333°, alt=0.0)","UTM(-217877.84455227188, 6.768021823768553e6, 0.0)",-217.87784455227188,6768.021823768553,8756
112,201407,133,60.0766216667,-177.960486667,"LLA(lat=60.0766216667°, lon=-177.960486667°, alt=0.0)","UTM(-218107.22645934997, 6.730789265224647e6, 0.0)",-218.10722645934996,6730.789265224646,7945
113,201407,134,59.0885166667,-177.600438333,"LLA(lat=59.0885166667°, lon=-177.600438333°, alt=0.0)","UTM(-219282.85713698075, 6.618187341947805e6, 0.0)",-219.28285713698074,6618.187341947805,5009
114,201407,135,60.62942,-178.850141667,"LLA(lat=60.62942°, lon=-178.850141667°, alt=0.0)","UTM(-253928.18344819173, 6.8015000949985385e6, 0.0)",-253.92818344819173,6801.500094998539,8793
115,201407,136,61.4944183333,-179.233373333,"LLA(lat=61.4944183333°, lon=-179.233373333°, alt=0.0)","UTM(-253532.74034127465, 6.90072992540164e6, 0.0)",-253.53274034127466,6900.72992540164,8901
116,201407,137,62.324305,-179.607733333,"LLA(lat=62.324305°, lon=-179.607733333°, alt=0.0)","UTM(-252249.80481664592, 6.995895682392774e6, 0.0)",-252.2498048166459,6995.895682392774,9004
117,201407,138,60.56445,-178.830356667,"LLA(lat=60.56445°, lon=-178.830356667°, alt=0.0)","UTM(-254390.47865695378, 6.794146645871657e6, 0.0)",-254.39047865695377,6794.146645871657,7008
118,201407,139,60.8785316667,-176.906286667,"LLA(lat=60.8785316667°, lon=-176.906286667°, alt=0.0)","UTM(-143948.03621335677, 6.808019362530222e6, 0.0)",-143.94803621335677,6808.019362530222,8029
119,201407,140,60.2115083333,-174.715133333,"LLA(lat=60.2115083333°, lon=-174.715133333°, alt=0.0)","UTM(-37110.285498385434, 6.714628435791991e6, 0.0)",-37.11028549838544,6714.62843579199,8706
120,201407,141,58.6666783333,-174.882713333,"LLA(lat=58.6666783333°, lon=-174.882713333°, alt=0.0)","UTM(-71947.34388892201, 6.545231745875641e6, 0.0)",-71.947343888922,6545.231745875641,4931
121,201407,142,58.1236766667,-174.10508,"LLA(lat=58.1236766667°, lon=-174.10508°, alt=0.0)","UTM(-35332.237355990685, 6.478719591915529e6, 0.0)",-35.332237355990685,6478.719591915529,3629
122,201407,113,59.8441583333,-175.900286667,"LLA(lat=59.8441583333°, lon=-175.900286667°, alt=0.0)","UTM(-109009.60525184893, 6.684374885071074e6, 0.0)",-109.00960525184892,6684.374885071074,5839
123,201407,114,60.5990816667,-176.13691,"LLA(lat=60.5990816667°, lon=-176.13691°, alt=0.0)","UTM(-107920.15696572047, 6.769847147280408e6, 0.0)",-107.92015696572047,6769.847147280408,8758
124,201407,115,60.9039733333,-176.207276667,"LLA(lat=60.9039733333°, lon=-176.207276667°, alt=0.0)","UTM(-105924.10505918576, 6.804118342875402e6, 0.0)",-105.92410505918576,6804.118342875402,8285
125,201407,116,61.5021916667,-176.402255,"LLA(lat=61.5021916667°, lon=-176.402255°, alt=0.0)","UTM(-104741.3911062493, 6.871864180262244e6, 0.0)",-104.7413911062493,6871.864180262244,7667
126,201407,117,61.507055,-176.387756667,"LLA(lat=61.507055°, lon=-176.387756667°, alt=0.0)","UTM(-103883.22065445886, 6.872264809436263e6, 0.0)",-103.88322065445885,6872.264809436263,8099
127,201407,118,61.872555,-177.944028333,"LLA(lat=61.872555°, lon=-177.944028333°, alt=0.0)","UTM(-177554.83700873912, 6.927896754222687e6, 0.0)",-177.55483700873913,6927.896754222687,8931
128,201407,119,61.2451633333,-177.695863333,"LLA(lat=61.2451633333°, lon=-177.695863333°, alt=0.0)","UTM(-178342.50108447147, 6.856379744876824e6, 0.0)",-178.34250108447148,6856.379744876825,8082
129,201407,120,61.2068933333,-177.633618333,"LLA(lat=61.2068933333°, lon=-177.633618333°, alt=0.0)","UTM(-175872.90175886475, 6.851524136821427e6, 0.0)",-175.87290175886474,6851.524136821427,8077
130,201407,121,60.83335,-177.56129,"LLA(lat=60.83335°, lon=-177.56129°, alt=0.0)","UTM(-180042.56816959777, 6.809705533844059e6, 0.0)",-180.04256816959776,6809.70553384406,6990
131,201407,122,60.2373333333,-177.34689,"LLA(lat=60.2373333333°, lon=-177.34689°, alt=0.0)","UTM(-181030.06903515116, 6.741912857833479e6, 0.0)",-181.03006903515117,6741.9128578334785,8677
132,201407,123,59.6216483333,-177.135913333,"LLA(lat=59.6216483333°, lon=-177.135913333°, alt=0.0)","UTM(-182099.34757729573, 6.671951135879367e6, 0.0)",-182.09934757729573,6671.951135879367,7140
133,201407,124,59.06307,-176.282358333,"LLA(lat=59.06307°, lon=-176.282358333°, alt=0.0)","UTM(-145021.3000201356, 6.601817750374567e6, 0.0)",-145.02130002013558,6601.8177503745665,4198
134,201407,125,59.39957,-176.378508333,"LLA(lat=59.39957°, lon=-176.378508333°, alt=0.0)","UTM(-144065.9900285313, 6.6398692157121375e6, 0.0)",-144.0659900285313,6639.869215712138,8461
135,201407,126,60.213375,-176.661735,"LLA(lat=60.213375°, lon=-176.661735°, alt=0.0)","UTM(-143990.37993629056, 6.732348562432376e6, 0.0)",-143.99037993629057,6732.348562432376,8362
