column1,survey,event_id,eqlatitude,eqlongitude,lla,utm,x,y,edsu_idx
15,201207,45,58.8116166667,-171.100151667,"LLA(lat=58.8116166667°, lon=-171.100151667°, alt=0.0)","UTM(147929.1314845474, 6.5351323672151845e6, 0.0)",147.92913148454738,6535.132367215185,3927
16,201207,46,58.8083116667,-171.064676667,"LLA(lat=58.8083116667°, lon=-171.064676667°, alt=0.0)","UTM(149939.63652821444, 6.534579009199764e6, 0.0)",149.93963652821444,6534.579009199763,5050
17,201207,47,58.1633066667,-170.956006667,"LLA(lat=58.1633066667°, lon=-170.956006667°, alt=0.0)","UTM(149829.92352183582, 6.462375844669926e6, 0.0)",149.8299235218358,6462.375844669926,5128
18,201207,48,58.1578566667,-170.970346667,"LLA(lat=58.1578566667°, lon=-170.970346667°, alt=0.0)","UTM(148934.41626833944, 6.46184522620413e6, 0.0)",148.93441626833945,6461.84522620413,5492
19,201207,49,57.76396,-170.867065,"LLA(lat=57.76396°, lon=-170.867065°, alt=0.0)","UTM(151186.80191890348, 6.4175586875241315e6, 0.0)",151.18680191890348,6417.5586875241315,4257
20,201207,50,57.1372583333,-170.818945,"LLA(lat=57.1372583333°, lon=-170.818945°, alt=0.0)","UTM(148063.28937026428, 6.347697033516173e6, 0.0)",148.06328937026427,6347.697033516173,4334
21,201207,51,56.6307933333,-170.696925,"LLA(lat=56.6307933333°, lon=-170.696925°, alt=0.0)","UTM(150731.93815259734, 6.290809362628084e6, 0.0)",150.73193815259734,6290.809362628083,3697
22,201207,52,56.7527066667,-171.339653333,"LLA(lat=56.7527066667°, lon=-171.339653333°, alt=0.0)","UTM(112645.0875227669, 6.307810484254145e6, 0.0)",112.6450875227669,6307.810484254145,2854
23,201207,53,57.3663133333,-171.419445,"LLA(lat=57.3663133333°, lon=-171.419445°, alt=0.0)","UTM(114210.88931210095, 6.376393867308677e6, 0.0)",114.21088931210095,6376.393867308677,3756
24,201207,54,57.375635,-171.454053333,"LLA(lat=57.375635°, lon=-171.454053333°, alt=0.0)","UTM(112233.33290474885, 6.377626054212379e6, 0.0)",112.23333290474885,6377.626054212379,3237
25,201207,55,58.9457,-172.403256667,"LLA(lat=58.9457°, lon=-172.403256667°, alt=0.0)","UTM(74552.90622289042, 6.557603004548694e6, 0.0)",74.55290622289043,6557.603004548694,5594
26,201207,2,55.2500883333,-163.999871667,"LLA(lat=55.2500883333°, lon=-163.999871667°, alt=0.0)","UTM(563577.0694989485, 6.1230775157835195e6, 0.0)",563.5770694989485,6123.07751578352,1629
27,201207,3,56.6632683333,-164.60494,"LLA(lat=56.6632683333°, lon=-164.60494°, alt=0.0)","UTM(524215.31526198547, 6.279973287701926e6, 0.0)",524.2153152619854,6279.973287701926,3684
28,201207,4,55.0212566667,-164.579635,"LLA(lat=55.0212566667°, lon=-164.579635°, alt=0.0)","UTM(526875.8314939195, 6.097237628115308e6, 0.0)",526.8758314939195,6097.237628115307,748
29,201207,5,54.7357183333,-165.148293333,"LLA(lat=54.7357183333°, lon=-165.148293333°, alt=0.0)","UTM(490451.64800334047, 6.065393153906746e6, 0.0)",490.45164800334044,6065.393153906746,812
30,201207,6,54.6986733333,-165.153021667,"LLA(lat=54.6986733333°, lon=-165.153021667°, alt=0.0)","UTM(490138.21208824764, 6.061271675043185e6, 0.0)",490.13821208824766,6061.2716750431855,1563
31,201207,7,55.7603633333,-165.184286667,"LLA(lat=55.7603633333°, lon=-165.184286667°, alt=0.0)","UTM(488435.4339468043, 6.179424572494438e6, 0.0)",488.4354339468043,6179.424572494438,660
32,201207,8,55.7262266667,-165.180693333,"LLA(lat=55.7262266667°, lon=-165.180693333°, alt=0.0)","UTM(488651.0237287884, 6.175624826621185e6, 0.0)",488.6510237287884,6175.624826621185,664
33,201207,9,55.9493716667,-165.188566667,"LLA(lat=55.9493716667°, lon=-165.188566667°, alt=0.0)","UTM(488224.14739707136, 6.200460869535918e6, 0.0)",488.22414739707136,6200.460869535918,2143
34,201207,10,55.960605,-165.190383333,"LLA(lat=55.960605°, lon=-165.190383333°, alt=0.0)","UTM(488114.1403062646, 6.201711408196564e6, 0.0)",488.11414030626463,6201.711408196564,961
35,201207,11,56.72158,-165.214345,"LLA(lat=56.72158°, lon=-165.214345°, alt=0.0)","UTM(486881.92623332905, 6.286414714897223e6, 0.0)",486.88192623332907,6286.414714897222,1201
36,201207,12,55.978875,-165.797728333,"LLA(lat=55.978875°, lon=-165.797728333°, alt=0.0)","UTM(450220.89255254855, 6.204015664234438e6, 0.0)",450.22089255254855,6204.015664234438,964
37,201207,13,55.979685,-165.796298333,"LLA(lat=55.979685°, lon=-165.796298333°, alt=0.0)","UTM(450311.16243547935, 6.2041047826287765e6, 0.0)",450.31116243547933,6204.104782628777,1289
38,201207,14,54.9490566667,-165.781021667,"LLA(lat=54.9490566667°, lon=-165.781021667°, alt=0.0)","UTM(449976.4366677033, 6.089401641152903e6, 0.0)",449.9764366677033,6089.401641152904,1593
39,201207,15,55.4822016667,-166.378391667,"LLA(lat=55.4822016667°, lon=-166.378391667°, alt=0.0)","UTM(412889.89761339047, 6.14931590030907e6, 0.0)",412.8898976133905,6149.3159003090705,1657
40,201207,16,56.124175,-166.420098333,"LLA(lat=56.124175°, lon=-166.420098333°, alt=0.0)","UTM(411719.17896220763, 6.220808465891452e6, 0.0)",411.71917896220765,6220.808465891451,127
41,201207,17,56.12513,-166.419083333,"LLA(lat=56.12513°, lon=-166.419083333°, alt=0.0)","UTM(411784.4577501543, 6.220913446510039e6, 0.0)",411.78445775015433,6220.91344651004,2120
42,201207,18,56.6230016667,-166.412808333,"LLA(lat=56.6230016667°, lon=-166.412808333°, alt=0.0)","UTM(413312.3898381356, 6.2763140774614345e6, 0.0)",413.31238983813563,6276.314077461435,2504
43,201207,19,57.6203466667,-167.067965,"LLA(lat=57.6203466667°, lon=-167.067965°, alt=0.0)","UTM(376484.6214816354, 6.388326209944006e6, 0.0)",376.4846214816354,6388.326209944006,4290
44,201207,20,56.0878183333,-166.988931667,"LLA(lat=56.0878183333°, lon=-166.988931667°, alt=0.0)","UTM(376245.47791309515, 6.217636478397422e6, 0.0)",376.24547791309516,6217.636478397421,2952
45,201207,21,56.0818883333,-167.004415,"LLA(lat=56.0818883333°, lon=-167.004415°, alt=0.0)","UTM(375263.063345523, 6.217004497627937e6, 0.0)",375.26306334552305,6217.004497627937,1730
46,201207,22,56.4233333333,-167.653315,"LLA(lat=56.4233333333°, lon=-167.653315°, alt=0.0)","UTM(336354.66077108635, 6.256354880460682e6, 0.0)",336.35466077108634,6256.354880460683,405
47,201207,23,57.6042816667,-167.730225,"LLA(lat=57.6042816667°, lon=-167.730225°, alt=0.0)","UTM(336868.3999106182, 6.387937800817873e6, 0.0)",336.8683999106182,6387.937800817874,3248
48,201207,24,57.782685,-168.395358333,"LLA(lat=57.782685°, lon=-168.395358333°, alt=0.0)","UTM(298139.61237775575, 6.409578790461859e6, 0.0)",298.1396123777557,6409.578790461859,3271
49,201207,25,56.4608166667,-168.261895,"LLA(lat=56.4608166667°, lon=-168.261895°, alt=0.0)","UTM(299032.30472046894, 6.262139428791969e6, 0.0)",299.0323047204689,6262.139428791969,1227
50,201207,26,56.433635,-168.257836667,"LLA(lat=56.433635°, lon=-168.257836667°, alt=0.0)","UTM(299138.80758044077, 6.259104000851048e6, 0.0)",299.13880758044075,6259.104000851048,3661
51,201207,27,55.7151533333,-168.186313333,"LLA(lat=55.7151533333°, lon=-168.186313333°, alt=0.0)","UTM(299855.1445165473, 6.178977832519033e6, 0.0)",299.85514451654734,6178.977832519033,936
52,201207,28,55.719355,-168.782465,"LLA(lat=55.719355°, lon=-168.782465°, alt=0.0)","UTM(262452.37484093965, 6.181328086247755e6, 0.0)",262.4523748409396,6181.328086247755,1692
53,201207,29,56.3799516667,-168.859688333,"LLA(lat=56.3799516667°, lon=-168.859688333°, alt=0.0)","UTM(261716.41538076234, 6.255055966198893e6, 0.0)",261.7164153807623,6255.055966198894,579
54,201207,30,56.3633816667,-168.879375,"LLA(lat=56.3633816667°, lon=-168.879375°, alt=0.0)","UTM(260397.70474254715, 6.25328171093804e6, 0.0)",260.39770474254715,6253.28171093804,2479
55,201207,31,56.7895616667,-168.906291667,"LLA(lat=56.7895616667°, lon=-168.906291667°, alt=0.0)","UTM(261437.25275034123, 6.300769562098315e6, 0.0)",261.4372527503412,6300.769562098315,1822
56,201207,90,60.5395683333,-175.450671667,"LLA(lat=60.5395683333°, lon=-175.450671667°, alt=0.0)","UTM(-71743.21252980188, 6.757092227462024e6, 0.0)",-71.74321252980188,6757.092227462024,7229
57,201207,91,60.0580983333,-175.316753333,"LLA(lat=60.0580983333°, lon=-175.316753333°, alt=0.0)","UTM(-72866.52500866854, 6.702755244021331e6, 0.0)",-72.86652500866855,6702.755244021331,7951
58,201207,92,59.237955,-175.08157,"LLA(lat=59.237955°, lon=-175.08157°, alt=0.0)","UTM(-73782.34319710126, 6.61009807884837e6, 0.0)",-73.78234319710126,6610.09807884837,8051
59,201207,93,58.7822666667,-174.92879,"LLA(lat=58.7822666667°, lon=-174.92879°, alt=0.0)","UTM(-72689.4852588767, 6.558407656084271e6, 0.0)",-72.6894852588767,6558.407656084271,4104
60,201207,94,58.79918,-175.613946667,"LLA(lat=58.79918°, lon=-175.613946667°, alt=0.0)","UTM(-111703.24583194056, 6.5663684238377735e6, 0.0)",-111.70324583194055,6566.368423837774,5015
61,201207,95,59.2636033333,-175.752728333,"LLA(lat=59.2636033333°, lon=-175.752728333°, alt=0.0)","UTM(-111307.26601068373, 6.618930988483413e6, 0.0)",-111.30726601068373,6618.930988483413,4959
62,201207,96,59.66963,-175.880901667,"LLA(lat=59.66963°, lon=-175.880901667°, alt=0.0)","UTM(-111131.68056953268, 6.664934883723268e6, 0.0)",-111.13168056953268,6664.934883723268,5711
63,201207,97,60.223365,-176.048508333,"LLA(lat=60.223365°, lon=-176.048508333°, alt=0.0)","UTM(-110162.99905410875, 6.727587243798358e6, 0.0)",-110.16299905410875,6727.587243798358,7197
64,201207,98,60.7147183333,-176.201075,"LLA(lat=60.7147183333°, lon=-176.201075°, alt=0.0)","UTM(-109198.27890653152, 6.783195343255769e6, 0.0)",-109.19827890653151,6783.195343255769,7257
65,201207,99,61.327015,-176.40842,"LLA(lat=61.327015°, lon=-176.40842°, alt=0.0)","UTM(-108485.91460787621, 6.852621094318276e6, 0.0)",-108.48591460787621,6852.621094318276,9770
66,201207,100,61.2935033333,-176.393951667,"LLA(lat=61.2935033333°, lon=-176.393951667°, alt=0.0)","UTM(-108372.61683247052, 6.8487930279865265e6, 0.0)",-108.37261683247053,6848.793027986527,9766
67,201207,101,62.4021033333,-176.766986667,"LLA(lat=62.4021033333°, lon=-176.766986667°, alt=0.0)","UTM(-105726.03106098389, 6.974377394612327e6, 0.0)",-105.7260310609839,6974.377394612327,9598
68,201207,102,62.4100783333,-176.757376667,"LLA(lat=62.4100783333°, lon=-176.757376667°, alt=0.0)","UTM(-105073.48799739638, 6.975164511912426e6, 0.0)",-105.07348799739638,6975.164511912426,7655
69,201207,103,62.9531933333,-176.952311667,"LLA(lat=62.9531933333°, lon=-176.952311667°, alt=0.0)","UTM(-103786.01707985997, 7.036752925676542e6, 0.0)",-103.78601707985997,7036.752925676542,7532
70,201207,104,62.2311383333,-177.421583333,"LLA(lat=62.2311383333°, lon=-177.421583333°, alt=0.0)","UTM(-142787.7339630893, 6.961931056106062e6, 0.0)",-142.7877339630893,6961.931056106062,7672
71,201207,105,62.22303,-177.42651,"LLA(lat=62.22303°, lon=-177.42651°, alt=0.0)","UTM(-143214.1032990329, 6.96108919363954e6, 0.0)",-143.2141032990329,6961.08919363954,7673
72,201207,106,61.4145833333,-177.130608333,"LLA(lat=61.4145833333°, lon=-177.130608333°, alt=0.0)","UTM(-144879.60346358863, 6.869240712415589e6, 0.0)",-144.87960346358864,6869.240712415589,9448
73,201207,107,61.419995,-177.131748333,"LLA(lat=61.419995°, lon=-177.131748333°, alt=0.0)","UTM(-144827.31882651965, 6.869847430466431e6, 0.0)",-144.82731882651964,6869.847430466431,7770
74,201207,108,60.819305,-176.908768333,"LLA(lat=60.819305°, lon=-176.908768333°, alt=0.0)","UTM(-145282.23018689617, 6.801523160263695e6, 0.0)",-145.28223018689616,6801.523160263695,6672
75,201207,109,60.5445316667,-176.826813333,"LLA(lat=60.5445316667°, lon=-176.826813333°, alt=0.0)","UTM(-146400.20452681952, 6.770455262789123e6, 0.0)",-146.40020452681952,6770.455262789123,8956
76,201207,110,60.0903933333,-176.667895,"LLA(lat=60.0903933333°, lon=-176.667895°, alt=0.0)","UTM(-146755.2839275155, 6.718858203237009e6, 0.0)",-146.7552839275155,6718.85820323701,9288
77,201207,111,59.7678516667,-176.556568333,"LLA(lat=59.7678516667°, lon=-176.556568333°, alt=0.0)","UTM(-146918.76310621644, 6.682216067851871e6, 0.0)",-146.91876310621643,6682.216067851871,8268
78,201207,112,59.7693283333,-176.560256667,"LLA(lat=59.7693283333°, lon=-176.560256667°, alt=0.0)","UTM(-147095.05026390357, 6.682415070862886e6, 0.0)",-147.09505026390357,6682.415070862886,7149
79,201207,113,59.37834,-176.43116,"LLA(lat=59.37834°, lon=-176.43116°, alt=0.0)","UTM(-147434.2267822047, 6.638042234435915e6, 0.0)",-147.4342267822047,6638.042234435915,9202
80,201207,114,58.9909833333,-176.30922,"LLA(lat=58.9909833333°, lon=-176.30922°, alt=0.0)","UTM(-147910.97198931954, 6.5941270895834165e6, 0.0)",-147.91097198931953,6594.127089583417,3990
81,201207,115,58.69575,-176.228508333,"LLA(lat=58.69575°, lon=-176.228508333°, alt=0.0)","UTM(-148849.6976859005, 6.560767031096596e6, 0.0)",-148.84969768590048,6560.767031096596,5021
82,201207,116,58.881975,-176.927953333,"LLA(lat=58.881975°, lon=-176.927953333°, alt=0.0)","UTM(-185292.30453353538, 6.588319009541928e6, 0.0)",-185.29230453353537,6588.319009541928,6352
83,201207,117,60.2208333333,-177.38666,"LLA(lat=60.2208333333°, lon=-177.38666°, alt=0.0)","UTM(-183552.0451355509, 6.740511544085802e6, 0.0)",-183.5520451355509,6740.511544085802,8990
84,201207,56,58.970165,-172.405323333,"LLA(lat=58.970165°, lon=-172.405323333°, alt=0.0)","UTM(74736.6199873244, 6.56032964043468e6, 0.0)",74.7366199873244,6560.329640434679,7016
85,201207,57,58.42469,-172.298926667,"LLA(lat=58.42469°, lon=-172.298926667°, alt=0.0)","UTM(74208.91529514117, 6.499148036933317e6, 0.0)",74.20891529514117,6499.148036933317,3887
86,201207,58,57.7426666667,-172.094068333,"LLA(lat=57.7426666667°, lon=-172.094068333°, alt=0.0)","UTM(78137.27675059316, 6.422191110678022e6, 0.0)",78.13727675059316,6422.191110678022,5171
87,201207,59,57.7340616667,-172.092615,"LLA(lat=57.7340616667°, lon=-172.092615°, alt=0.0)","UTM(78123.04816595552, 6.421227233683552e6, 0.0)",78.12304816595552,6421.227233683551,5172
88,201207,60,57.7227833333,-172.094323333,"LLA(lat=57.7227833333°, lon=-172.094323333°, alt=0.0)","UTM(77889.96963229385, 6.419986470513425e6, 0.0)",77.88996963229386,6419.986470513425,3437
89,201207,61,57.0377983333,-172.022501667,"LLA(lat=57.0377983333°, lon=-172.022501667°, alt=0.0)","UTM(74267.45738930302, 6.343527668878083e6, 0.0)",74.26745738930302,6343.527668878083,4544
90,201207,62,56.7152083333,-172.578661667,"LLA(lat=56.7152083333°, lon=-172.578661667°, alt=0.0)","UTM(36641.86463101051, 6.311362706762602e6, 0.0)",36.64186463101051,6311.362706762601,3719
91,201207,63,56.7211383333,-172.59568,"LLA(lat=56.7211383333°, lon=-172.59568°, alt=0.0)","UTM(35677.142987588595, 6.312136036140069e6, 0.0)",35.677142987588596,6312.136036140069,5330
92,201207,64,56.7119416667,-172.57182,"LLA(lat=56.7119416667°, lon=-172.57182°, alt=0.0)","UTM(37018.91903234826, 6.310953972511263e6, 0.0)",37.018919032348265,6310.953972511263,2541
93,201207,65,57.7761116667,-172.799586667,"LLA(lat=57.7761116667°, lon=-172.799586667°, alt=0.0)","UTM(36719.49712965661, 6.430525189379421e6, 0.0)",36.71949712965661,6430.525189379421,2670
94,201207,66,57.7551366667,-172.795461667,"LLA(lat=57.7551366667°, lon=-172.795461667°, alt=0.0)","UTM(36694.52739192551, 6.428171152154638e6, 0.0)",36.69452739192551,6428.171152154639,6117
95,201207,67,58.93593,-173.049536667,"LLA(lat=58.93593°, lon=-173.049536667°, alt=0.0)","UTM(37392.46931687312, 6.560824133027594e6, 0.0)",37.39246931687312,6560.824133027593,5021
96,201207,68,59.3133416667,-173.13309,"LLA(lat=59.3133416667°, lon=-173.13309°, alt=0.0)","UTM(37735.88244848733, 6.603230802432948e6, 0.0)",37.73588244848733,6603.230802432948,9139
97,201207,69,59.299475,-173.132066667,"LLA(lat=59.299475°, lon=-173.132066667°, alt=0.0)","UTM(37605.04326891748, 6.60168705208585e6, 0.0)",37.60504326891748,6601.68705208585,8060
98,201207,70,59.7323716667,-173.228636667,"LLA(lat=59.7323716667°, lon=-173.228636667°, alt=0.0)","UTM(38109.611582391255, 6.6503274271293245e6, 0.0)",38.10961158239125,6650.327427129325,4050
99,201207,71,59.7076116667,-173.221973333,"LLA(lat=59.7076116667°, lon=-173.221973333°, alt=0.0)","UTM(38140.048987934366, 6.647537609104921e6, 0.0)",38.140048987934364,6647.537609104921,8231
100,201207,72,60.9213183333,-174.180676667,"LLA(lat=60.9213183333°, lon=-174.180676667°, alt=0.0)","UTM(3357.235680383281, 6.788907487370003e6, 0.0)",3.357235680383281,6788.907487370003,6567
101,201207,73,59.77064,-173.895651667,"LLA(lat=59.77064°, lon=-173.895651667°, alt=0.0)","UTM(1385.6490053268499, 6.659413570362735e6, 0.0)",1.38564900532685,6659.413570362734,5705
102,201207,74,59.1146183333,-173.738675,"LLA(lat=59.1146183333°, lon=-173.738675°, alt=0.0)","UTM(535.1162455336889, 6.585599855288451e6, 0.0)",0.535116245533689,6585.59985528845,8078
103,201207,75,59.1790116667,-173.762658333,"LLA(lat=59.1790116667°, lon=-173.762658333°, alt=0.0)","UTM(112.99065216147574, 6.592910522354695e6, 0.0)",0.11299065216147573,6592.910522354695,9150
104,201207,76,59.1164816667,-173.739911667,"LLA(lat=59.1164816667°, lon=-173.739911667°, alt=0.0)","UTM(491.9196553840302, 6.585815479443318e6, 0.0)",0.4919196553840302,6585.8154794433185,4804
105,201207,77,58.8911283333,-173.667035,"LLA(lat=58.8911283333°, lon=-173.667035°, alt=0.0)","UTM(1380.6389754801057, 6.560313165892058e6, 0.0)",1.3806389754801058,6560.313165892058,4102
106,201207,78,58.2776583333,-173.537665,"LLA(lat=58.2776583333°, lon=-173.537665°, alt=0.0)","UTM(90.79249452857766, 6.491396398195921e6, 0.0)",0.09079249452857767,6491.396398195921,5097
107,201207,79,58.3693116667,-173.552921667,"LLA(lat=58.3693116667°, lon=-173.552921667°, alt=0.0)","UTM(499.97868967877, 6.501663257840691e6, 0.0)",0.49997868967877,6501.663257840692,4714
108,201207,80,58.29213,-173.542673333,"LLA(lat=58.29213°, lon=-173.542673333°, alt=0.0)","UTM(3.378801351354923, 6.493036887972223e6, 0.0)",0.0033788013513549233,6493.036887972223,4175
109,201207,81,58.2935733333,-173.544658333,"LLA(lat=58.2935733333°, lon=-173.544658333°, alt=0.0)","UTM(-91.97317491774447, 6.493211577243578e6, 0.0)",-0.09197317491774447,6493.211577243577,4705
110,201207,82,57.738875,-173.416461667,"LLA(lat=57.738875°, lon=-173.416461667°, alt=0.0)","UTM(-327.1249151600641, 6.430801852531522e6, 0.0)",-0.32712491516006414,6430.801852531522,3295
111,201207,83,58.64556,-174.271923333,"LLA(lat=58.64556°, lon=-174.271923333°, alt=0.0)","UTM(-37073.55963997112, 6.537821485886368e6, 0.0)",-37.07355963997112,6537.821485886368,6992
112,201207,84,58.81228,-174.332295,"LLA(lat=58.81228°, lon=-174.332295°, alt=0.0)","UTM(-37964.856342355604, 6.556757336397271e6, 0.0)",-37.9648563423556,6556.757336397271,8110
113,201207,85,58.8289716667,-174.341286667,"LLA(lat=58.8289716667°, lon=-174.341286667°, alt=0.0)","UTM(-38221.08437125303, 6.558676919612322e6, 0.0)",-38.221084371253035,6558.676919612322,8135
114,201207,86,59.9228533333,-174.606515,"LLA(lat=59.9228533333°, lon=-174.606515°, alt=0.0)","UTM(-35816.0106610934, 6.681827686831139e6, 0.0)",-35.8160106610934,6681.827686831139,5729
115,201207,87,60.2650833333,-174.69768,"LLA(lat=60.2650833333°, lon=-174.69768°, alt=0.0)","UTM(-35271.42691501649, 6.7204088211350255e6, 0.0)",-35.27142691501649,6720.408821135025,6761
116,201207,88,60.8472966667,-175.554698333,"LLA(lat=60.8472966667°, lon=-175.554698333°, alt=0.0)","UTM(-71881.55832878686, 6.791973412852109e6, 0.0)",-71.88155832878687,6791.9734128521095,7855
117,201207,89,60.529195,-175.451441667,"LLA(lat=60.529195°, lon=-175.451441667°, alt=0.0)","UTM(-71969.03416946542, 6.755953647924043e6, 0.0)",-71.96903416946542,6755.953647924043,5741
118,201207,118,60.6929733333,-177.576498333,"LLA(lat=60.6929733333°, lon=-177.576498333°, alt=0.0)","UTM(-183863.6248404286, 6.794429667432026e6, 0.0)",-183.8636248404286,6794.429667432026,6573
119,201207,119,61.5217133333,-177.889138333,"LLA(lat=61.5217133333°, lon=-177.889138333°, alt=0.0)","UTM(-182472.0103225446, 6.888792339405037e6, 0.0)",-182.4720103225446,6888.792339405038,8829
120,201207,120,62.0983116667,-178.127061667,"LLA(lat=62.0983116667°, lon=-178.127061667°, alt=0.0)","UTM(-181940.25760314113, 6.954608010953841e6, 0.0)",-181.94025760314113,6954.608010953841,9619
121,201207,121,62.4934666667,-178.255193333,"LLA(lat=62.4934666667°, lon=-178.255193333°, alt=0.0)","UTM(-179488.85236328514, 6.99931523803047e6, 0.0)",-179.48885236328513,6999.31523803047,8709
122,201207,122,62.30578,-178.914991667,"LLA(lat=62.30578°, lon=-178.914991667°, alt=0.0)","UTM(-217441.8314570149, 6.985931516286146e6, 0.0)",-217.4418314570149,6985.931516286146,9574
123,201207,123,61.57962,-178.601695,"LLA(lat=61.57962°, lon=-178.601695°, alt=0.0)","UTM(-218464.26835624722, 6.902868150157467e6, 0.0)",-218.46426835624723,6902.868150157467,8812
124,201207,124,61.5722333333,-178.597413333,"LLA(lat=61.5722333333°, lon=-178.597413333°, alt=0.0)","UTM(-218412.78036606475, 6.902010621358262e6, 0.0)",-218.41278036606474,6902.010621358262,8813
125,201207,125,60.6385516667,-178.212798333,"LLA(lat=60.6385516667°, lon=-178.212798333°, alt=0.0)","UTM(-219366.2506381987, 6.795297126960322e6, 0.0)",-219.3662506381987,6795.297126960322,8389
126,201207,126,60.1888266667,-178.039281667,"LLA(lat=60.1888266667°, lon=-178.039281667°, alt=0.0)","UTM(-219957.94288614718, 6.743984890133906e6, 0.0)",-219.95794288614718,6743.984890133906,6519
127,201207,127,59.8132633333,-177.888248333,"LLA(lat=59.8132633333°, lon=-177.888248333°, alt=0.0)","UTM(-219873.72514491272, 6.701048117407273e6, 0.0)",-219.87372514491273,6701.048117407273,9269
128,201207,128,59.8124633333,-177.881815,"LLA(lat=59.8124633333°, lon=-177.881815°, alt=0.0)","UTM(-219534.86045679182, 6.700889717086527e6, 0.0)",-219.53486045679182,6700.889717086527,7953
129,201207,129,59.6283183333,-177.831815,"LLA(lat=59.6283183333°, lon=-177.831815°, alt=0.0)","UTM(-220748.95270037162, 6.680094514921641e6, 0.0)",-220.74895270037163,6680.094514921641,5727
130,201207,130,61.5533766667,-179.30656,"LLA(lat=61.5533766667°, lon=-179.30656°, alt=0.0)","UTM(-255915.53509771999, 6.908039375392564e6, 0.0)",-255.91553509771998,6908.039375392564,9490
131,201207,131,62.07604,-179.531626667,"LLA(lat=62.07604°, lon=-179.531626667°, alt=0.0)","UTM(-254604.11578412564, 6.967859972989462e6, 0.0)",-254.60411578412564,6967.859972989462,8743
132,201207,132,62.3381483333,-179.625563333,"LLA(lat=62.3381483333°, lon=-179.625563333°, alt=0.0)","UTM(-252806.60527443094, 6.997618122429795e6, 0.0)",-252.80660527443095,6997.618122429794,7631
133,201207,133,61.8867833333,179.854703333,"LLA(lat=61.8867833333°, lon=179.854703333°, alt=0.0)","UTM(-290986.8799750272, 6.954558587734284e6, 0.0)",-290.9868799750272,6954.558587734284,9619
134,201207,134,61.1336366667,-179.810651667,"LLA(lat=61.1336366667°, lon=-179.810651667°, alt=0.0)","UTM(-292869.474682719, 6.86815489922253e6, 0.0)",-292.869474682719,6868.154899222531,8851
135,201207,135,61.5786916667,179.259036667,"LLA(lat=61.5786916667°, lon=179.259036667°, alt=0.0)","UTM(-329992.72216663265, 6.928443285521472e6, 0.0)",-329.99272216663263,6928.443285521472,7416
